date,y_pred
1998-04-27,0.00021544589
1998-04-28,0.00020552421
1998-04-29,0.00047427637
1998-04-30,0.00020589911
1998-05-01,0.00025075188
1998-05-04,0.00021310041
1998-05-05,0.00031837885
1998-05-06,0.0005559383
1998-05-07,0.000383033
1998-05-08,0.00047204006
1998-05-11,0.0004716584
1998-05-12,0.00021730558
1998-05-13,0.0004001559
1998-05-14,0.0003596007
1998-05-15,0.0002846471
1998-05-18,0.0002835448
1998-05-19,0.00036151244
1998-05-20,0.00021097528
1998-05-21,0.00041068654
1998-05-22,0.0002021078
1998-05-26,0.00025864746
1998-05-27,0.0002693452
1998-05-28,0.00034918083
1998-05-29,0.00025896277
1998-06-01,0.0003082581
1998-06-02,0.0003689897
1998-06-03,0.0002801668
1998-06-04,0.000521164
1998-06-05,0.00024393732
1998-06-08,0.0005000781
1998-06-09,0.0002514122
1998-06-10,0.00038678045
1998-06-12,0.00031192685
1998-06-15,0.00060039177
1998-06-16,0.00022734917
1998-06-17,-0.0029502164
1998-06-18,0.00031957656
1998-06-19,0.00021379285
1998-06-22,0.0002199432
1998-06-23,0.00026036575
1998-06-24,0.00025132546
1998-06-25,0.00026944923
1998-06-26,0.0005774326
1998-06-29,0.0005598004
1998-06-30,0.00046868643
1998-07-01,0.00024971864
1998-07-02,0.00024039061
1998-07-03,0.00022301708
1998-07-06,0.00025219235
1998-07-07,0.00022177598
1998-07-08,0.0002378441
1998-07-09,0.00022509448
1998-07-10,0.0003314623
1998-07-13,0.00026873848
1998-07-14,0.00024018416
1998-07-15,0.00045891045
1998-07-16,0.00025184808
1998-07-17,0.00028879064
1998-07-20,0.0005905437
1998-07-21,0.0004965217
1998-07-22,0.0003140898
1998-07-23,0.00040980984
1998-07-24,0.00056614756
1998-07-27,0.00025524042
1998-07-28,0.0002461904
1998-07-29,0.0002599116
1998-07-30,0.00035205617
1998-07-31,0.00034502413
1998-08-03,0.0003525777
1998-08-04,0.00071489124
1998-08-05,0.00040869517
1998-08-06,0.00056004414
1998-08-11,0.00024446906
1998-08-17,0.00028123718
1998-08-19,0.0005600202
1998-08-20,0.00039667374
1998-08-21,0.00026163895
1998-08-24,0.00032244978
1998-08-25,0.00048844086
1998-08-26,0.00029384173
1998-08-27,0.0003398688
1998-08-28,0.00026797625
1998-08-31,0.0002911826
1998-09-01,0.00026457396
1998-09-02,0.00023657613
1998-09-03,0.00022534608
1998-09-04,0.0003186882
1998-09-07,0.00028932618
1998-09-08,0.00024286624
1998-09-09,0.00023762268
1998-09-10,0.0002924606
1998-09-11,0.00022515486
1998-09-14,0.00026848106
1998-09-15,0.0004253058
1998-09-16,0.00042116822
1998-09-17,0.00036287835
1998-09-18,0.00039707072
1998-09-21,0.00028664732
1998-09-22,0.00411013
1998-09-23,0.00034520373
1998-09-24,0.000337907
1998-09-25,0.00037842183
1998-09-28,0.00027871187
1998-09-29,0.00033448107
1998-09-30,0.0004352566
1998-10-01,0.00033382967
1998-10-02,0.0005709886
1998-10-05,0.0003289018
1998-10-06,0.00038755796
1998-10-07,0.0003498572
1998-10-08,0.0003480675
1998-10-09,0.00029180004
1998-10-12,0.00054387085
1998-10-13,0.00031937813
1998-10-14,0.0002872195
1998-10-15,0.00040935667
1998-10-16,0.00025857147
1998-10-19,0.0006207937
1998-10-20,0.00036408432
1998-10-21,0.00026697054
1998-10-22,0.0002668336
1998-10-23,0.0003051903
1998-10-26,0.00027017135
1998-10-27,0.0004954015
1998-10-28,0.0002846036
1998-10-29,0.00049081043
1998-10-30,0.00030212468
1998-11-02,0.00034265232
1998-11-03,0.00028502068
1998-11-04,0.0004917949
1998-11-05,0.0002899785
1998-11-06,0.00028987028
1998-11-09,0.0003798181
1998-11-10,0.0004221455
1998-11-11,0.0003102726
1998-11-12,0.0003288376
1998-11-13,0.00032866155
1998-11-16,0.00035207893
1998-11-17,0.00033594453
1998-11-18,0.00029183752
1998-11-19,0.0002858912
1998-11-20,0.00048674375
1998-11-23,0.00031527976
1998-11-24,0.00060060486
1998-11-25,0.00031723946
1998-11-26,0.0003128042
1998-11-27,0.00034178005
1998-11-30,0.00032259477
1998-12-01,0.00033890945
1998-12-02,0.00040415587
1998-12-03,0.00032128932
1998-12-04,0.00032421743
1998-12-07,0.00032828888
1998-12-08,0.00037526194
1998-12-09,0.0004943346
1998-12-10,0.00035515093
1998-12-11,0.00036063205
1998-12-14,0.0003671537
1998-12-15,0.00037030046
1998-12-16,0.00035740325
1998-12-17,0.0004158829
1998-12-18,0.00036463712
1998-12-21,0.0003800107
1998-12-22,0.00040096338
1998-12-23,0.00040663444
1998-12-24,0.00039276012
1998-12-28,0.00040176307
1998-12-30,0.00039414334
1998-12-31,0.0004102089
1999-01-04,0.00041216635
1999-01-05,0.0004181863
1999-01-06,0.00041360268
1999-01-07,0.0004052899
1999-01-08,0.00040334158
1999-01-11,0.0004077373
1999-01-12,0.00037794685
1999-01-13,0.00039525738
1999-01-14,0.00039963837
1999-01-15,0.00039413603
1999-01-20,0.0004280226
1999-01-21,0.00042619964
1999-01-22,0.00044251274
1999-01-25,0.00044346857
